zcta,county,population,households,median_hh_income,pct_ba_plus,pct_asian_nh,pct_hispanic,median_age,log_density,owner_occupied_pct,avg_vehicles_per_hh,pct_hh_with_kids,pop_density_per_sqkm,total_vehicles_dmv,bev_pct,hev_pct,phev_pct,pct_new_BEV,avg_vehicle_age,home_charging_proxy,nearest_dcfast_km
95346,Tuolumne,807.0,398.0,108362.0,51.0,1.9,1.6,53.8,3.970291913552122,76.38,2.08,26.6,53.0,1403.0,0.93,1.35,0.93,9.38,7.81,69.6,20.35
95348,Merced,36663.0,11213.0,63618.0,19.3,15.8,48.9,31.0,5.672979565501156,47.27,1.95,40.5,290.9,23982.0,1.95,4.81,0.82,9.53,7.59,41.48,6.83
95350,Stanislaus,55984.0,19476.0,73611.0,19.9,6.1,38.9,36.2,7.764253542703935,57.19,1.89,33.5,2354.9,36988.0,1.92,4.93,0.76,11.21,7.96,54.72,2.65
95351,Stanislaus,47232.0,13040.0,56869.0,8.1,5.2,76.1,29.6,7.66692425508408,48.68,2.09,48.7,2136.5,34322.0,1.14,2.98,0.51,8.83,8.32,43.55,2.08
95354,Stanislaus,26587.0,9100.0,65643.0,17.4,6.1,47.9,34.7,7.287355420895247,47.93,1.82,35.2,1461.7,19676.0,1.66,3.79,0.69,8.24,7.84,45.57,2.41
95355,Stanislaus,60470.0,21368.0,83460.0,23.8,8.1,32.9,38.4,7.758504320045572,60.93,2.0,33.0,2341.4,44221.0,2.84,5.62,0.91,12.67,7.52,56.99,1.71
95356,Stanislaus,33025.0,11482.0,95376.0,28.8,8.8,31.5,39.0,6.350711181414532,66.69,2.01,34.2,572.9,29224.0,3.62,6.0,1.04,11.98,6.96,61.26,2.87
95357,Stanislaus,14283.0,4297.0,94066.0,16.2,5.4,45.7,34.9,4.9684234452869465,70.47,2.45,42.8,143.8,10951.0,1.89,3.9,0.61,9.11,7.66,64.25,6.98
95358,Stanislaus,30994.0,8263.0,74434.0,14.6,4.7,63.5,31.3,4.58700621536042,60.96,2.34,48.3,98.2,27374.0,1.18,2.87,0.37,7.1,8.07,59.13,9.07
95360,Stanislaus,13690.0,4132.0,74006.0,9.2,3.9,68.1,35.4,2.7536607123542622,70.96,2.3,42.8,15.7,11109.0,1.7,3.62,0.5,9.59,7.83,70.69,19.84
95361,Stanislaus,35024.0,12292.0,91381.0,23.5,1.5,30.2,39.2,4.053522567701846,68.55,2.24,34.7,57.6,30257.0,1.95,3.56,0.65,9.54,7.42,62.56,8.34
95363,Stanislaus,30407.0,8127.0,99321.0,15.2,4.7,64.6,32.5,4.613138355637268,71.97,2.51,52.4,100.8,25131.0,3.76,5.11,0.81,17.75,7.5,69.66,3.9
95364,Tuolumne,0.0,0.0,,0.0,0.0,0.0,,,,,0.0,0.0,355.0,1.13,1.13,0.56,2.94,7.56,,44.69
95365,Merced,4009.0,1205.0,40718.0,3.9,0.0,96.9,34.2,4.6434288981051814,49.38,1.82,44.2,103.9,3339.0,0.6,2.04,0.6,1.69,8.26,47.05,14.6
95366,San Joaquin,18440.0,6473.0,104952.0,26.5,5.1,24.8,40.2,5.312220271717028,67.12,2.35,33.8,202.8,16446.0,3.13,4.4,0.91,11.45,7.03,66.09,1.62
95367,Stanislaus,25303.0,7435.0,90633.0,19.7,4.8,58.9,33.0,7.618103666861857,69.04,2.25,48.0,2034.7,20243.0,2.1,4.0,0.77,10.95,7.61,67.16,4.8
95368,Stanislaus,14457.0,4337.0,91990.0,18.5,6.5,53.9,33.9,7.230997526832469,79.66,2.61,36.5,1381.6,12071.0,2.2,4.52,0.59,12.19,7.67,79.09,2.13
95369,Merced,802.0,336.0,86250.0,10.9,0.4,44.0,45.0,0.6418538861723947,60.42,1.89,23.8,1.9,826.0,1.09,2.06,0.85,4.62,8.18,35.42,22.66
95370,Tuolumne,28373.0,12326.0,72433.0,24.4,1.3,10.9,49.9,4.6210435351443815,70.76,2.04,23.7,101.6,29135.0,1.12,2.99,0.57,7.71,7.8,63.7,3.18
95372,Tuolumne,1825.0,664.0,93346.0,21.5,0.4,14.9,37.0,5.526249434594043,83.43,2.91,28.8,251.2,2442.0,1.27,2.33,0.66,5.88,7.81,74.85,10.98
95374,Merced,1652.0,569.0,51593.0,7.5,1.8,54.7,38.4,2.6100697927420065,51.85,2.0,37.1,13.6,1629.0,1.17,2.39,0.31,8.7,8.39,32.16,12.93
95375,Tuolumne,65.0,63.0,,96.9,0.0,33.8,75.2,2.1162555148025524,34.92,0.35,0.0,8.3,46.0,2.17,2.17,2.17,11.11,5.76,34.92,29.48
95376,San Joaquin,54853.0,16628.0,103493.0,19.1,13.4,49.9,33.9,7.97356885589886,60.57,2.27,42.3,2903.2,42328.0,3.31,6.11,0.99,16.08,7.67,59.41,0.63
95377,San Joaquin,36182.0,9612.0,155984.0,34.1,33.5,29.9,37.2,4.855928904335275,73.8,2.69,49.1,128.5,33822.0,9.84,8.5,1.62,32.67,6.83,73.62,5.91
95379,Tuolumne,3821.0,1503.0,72113.0,20.6,0.1,14.8,45.3,3.292126286607793,83.3,2.34,24.4,26.9,4185.0,0.69,2.1,0.36,4.58,8.05,79.77,12.09
95380,Stanislaus,43731.0,14875.0,68308.0,18.3,3.6,54.1,32.4,5.423627557513483,50.33,1.98,39.8,226.7,32702.0,1.81,3.47,0.77,10.82,7.8,45.56,4.03
95382,Stanislaus,39320.0,13800.0,93592.0,33.4,7.2,32.8,36.7,7.206822296300482,63.17,2.02,33.9,1348.6,28911.0,3.79,5.47,0.93,15.26,7.12,60.02,2.85
95383,Tuolumne,3663.0,1655.0,85956.0,42.3,0.8,7.3,58.1,2.89591193827178,83.75,2.23,20.7,18.1,5257.0,1.03,2.43,0.74,6.57,7.51,78.49,18.61
95385,Stanislaus,671.0,228.0,58333.0,8.0,0.0,43.4,29.6,2.312535423847214,53.51,2.13,40.8,10.1,311.0,0.64,1.93,0.64,3.12,7.87,18.86,6.85
95386,Stanislaus,10410.0,2908.0,71336.0,9.8,2.8,50.5,32.0,3.8372994592322094,55.47,2.59,47.7,46.4,8501.0,1.42,3.16,0.6,8.64,7.84,52.41,21.2
95387,Stanislaus,1187.0,268.0,55833.0,17.7,8.1,78.9,18.4,1.3609765531356006,32.46,2.07,71.3,3.9,990.0,0.91,1.62,0.61,4.76,8.26,24.63,8.43
95388,Merced,13005.0,3720.0,60762.0,6.8,2.2,80.2,30.4,4.870606649492553,54.35,2.14,43.0,130.4,10603.0,0.83,2.7,0.5,5.57,8.12,52.96,6.19
95389,Mariposa,2067.0,347.0,44962.0,34.2,4.6,32.2,35.6,1.2237754316221157,26.22,1.48,0.0,3.4,850.0,2.82,4.82,1.06,26.03,7.99,26.22,10.41
95391,Alameda,25193.0,6630.0,171510.0,50.7,55.5,9.1,34.2,5.972791281842361,73.17,2.37,61.7,392.6,18509.0,20.9,9.3,2.36,50.8,6.29,67.84,6.99
95401,Sonoma,36842.0,13831.0,93513.0,28.5,5.6,40.9,39.9,6.518409552753856,56.55,2.02,27.7,677.5,30206.0,2.91,6.88,1.18,13.86,7.76,48.81,5.0
95403,Sonoma,45570.0,16567.0,94480.0,27.3,4.7,36.8,39.4,6.690966493305935,54.91,1.92,31.9,805.1,37886.0,4.25,7.39,1.65,17.57,7.4,43.75,2.91
95404,Sonoma,37317.0,15642.0,102802.0,45.2,7.0,24.7,42.0,5.187944309066666,59.26,1.92,28.1,179.1,32242.0,6.08,7.97,2.2,23.87,7.43,57.26,5.72
95405,Sonoma,22811.0,9419.0,117931.0,47.4,2.8,18.9,45.4,7.342066961647881,60.65,1.88,22.9,1543.9,17243.0,5.02,9.39,2.22,19.76,7.57,56.84,4.69
95407,Sonoma,42135.0,13098.0,82807.0,17.4,7.1,59.0,33.9,6.588651336522016,51.15,2.22,44.5,726.8,37365.0,2.15,5.6,0.81,10.48,7.57,44.72,3.67
95409,Sonoma,25960.0,11693.0,105736.0,49.6,7.3,18.3,52.1,5.562986664690745,68.2,1.83,21.6,260.6,21907.0,5.86,10.19,2.23,23.21,7.47,59.79,8.19
95410,Mendocino,642.0,352.0,39628.0,61.5,3.9,11.2,63.7,1.7578579175523736,76.42,1.8,7.7,5.8,1020.0,3.33,6.18,2.65,25.0,8.05,76.42,21.69
95412,Sonoma,227.0,110.0,,55.1,3.5,24.7,40.7,0.0,66.36,1.78,12.7,1.0,363.0,1.65,3.03,0.83,12.5,8.24,66.36,30.34
95415,Mendocino,1296.0,374.0,54423.0,27.8,11.0,37.0,42.5,2.2082744135228043,60.16,2.49,36.6,9.1,1600.0,1.81,4.06,0.69,14.96,8.07,54.55,13.47
95417,Mendocino,208.0,53.0,,48.5,8.2,0.0,21.0,0.09531017980432493,100.0,2.74,73.6,1.1,154.0,0.0,6.49,0.0,0.0,8.31,100.0,10.86
95420,Mendocino,349.0,183.0,,66.0,4.0,12.6,61.6,4.039536325727106,64.48,2.08,12.0,56.8,277.0,6.5,8.3,4.33,31.82,8.05,64.48,6.06
95421,Sonoma,1453.0,636.0,76905.0,41.2,3.6,8.2,57.1,0.9555114450274363,79.72,2.09,16.7,2.6,1768.0,2.49,4.81,1.07,16.82,8.28,72.01,23.16
95422,Lake,17101.0,5845.0,42080.0,7.7,1.1,30.3,36.3,4.993828175779875,59.79,1.86,30.3,147.5,13843.0,0.69,2.75,0.51,5.86,8.53,44.48,32.84
95423,Lake,3432.0,1599.0,43170.0,20.6,1.3,18.5,56.3,2.5416019934645457,69.23,1.8,15.0,12.7,4305.0,0.67,3.04,0.46,5.15,8.42,57.29,27.45
95425,Sonoma,11410.0,4515.0,107281.0,31.8,1.3,31.0,45.2,3.0301337002713233,70.96,2.27,25.8,20.7,12608.0,2.17,4.85,1.0,12.88,7.93,64.45,4.58
95426,Lake,1265.0,610.0,91368.0,30.7,0.0,5.7,60.4,3.1945831322991562,89.34,2.13,22.0,24.4,2010.0,1.39,3.53,1.14,7.14,8.1,80.66,18.09
95427,Mendocino,609.0,209.0,54970.0,37.0,0.0,5.4,59.5,1.1939224684724346,72.25,2.72,32.1,3.3,480.0,2.08,7.5,1.88,13.73,7.71,72.25,17.65
95428,Mendocino,2667.0,972.0,44286.0,12.6,0.3,29.9,40.2,1.5040773967762742,57.82,2.03,25.7,4.5,2215.0,0.36,2.08,0.23,1.49,7.99,53.81,30.19
95429,Mendocino,108.0,78.0,,0.0,0.0,0.0,74.5,0.09531017980432493,100.0,1.35,0.0,1.1,85.0,2.35,3.53,1.18,33.33,7.45,100.0,16.61
95430,Sonoma,0.0,0.0,,0.0,0.0,0.0,,,,,0.0,0.0,203.0,1.48,8.87,0.99,11.76,8.32,,14.9
95431,Sonoma,47.0,0.0,,0.0,0.0,2.1,57.6,5.341376856008484,,,0.0,208.8,74.0,1.35,1.35,2.7,100.0,8.92,,1.9
95432,Mendocino,771.0,331.0,,49.5,6.6,9.9,62.2,1.410986973710262,68.88,1.69,0.0,4.1,434.0,2.53,8.29,2.07,7.89,7.54,64.95,13.43
95435,Lake,340.0,81.0,,0.0,0.0,0.0,19.5,7.432010323059789,0.0,2.0,100.0,1689.2,393.0,0.25,2.29,0.0,6.25,8.69,0.0,17.64
95436,Sonoma,5999.0,2382.0,96023.0,44.2,2.4,11.3,41.3,4.576770711466393,70.4,2.16,28.5,97.2,6502.0,3.2,5.91,1.8,20.24,8.14,68.35,11.35
95437,Mendocino,15106.0,6337.0,55061.0,26.4,1.8,24.0,50.2,4.046553898385752,58.02,1.79,19.9,57.2,14028.0,1.49,4.66,1.22,9.51,8.06,54.69,6.24
95439,Sonoma,708.0,276.0,165216.0,22.6,0.0,30.1,58.0,4.578826210648489,88.04,2.66,29.0,97.4,846.0,1.54,5.79,0.59,5.48,7.96,88.04,3.84
95441,Sonoma,1842.0,745.0,128375.0,34.9,1.1,36.6,54.5,1.9315214116032138,65.23,2.28,15.3,6.9,3034.0,2.7,4.35,1.22,14.88,7.61,63.49,4.98
95442,Sonoma,2986.0,1421.0,131696.0,55.1,1.6,11.5,58.2,3.858622228701031,72.48,1.94,10.3,47.4,2777.0,6.59,7.74,2.12,28.31,7.34,69.18,1.79
95443,Lake,70.0,18.0,,62.1,0.0,74.3,6.7,1.8562979903656263,61.11,0.61,61.1,6.4,261.0,0.77,1.15,0.38,0.0,8.83,61.11,20.11
95444,Sonoma,748.0,240.0,210650.0,41.0,0.0,51.9,51.6,7.702917384948813,90.42,2.62,16.2,2214.8,971.0,5.87,7.42,2.68,26.73,7.69,90.42,3.68
95445,Mendocino,2102.0,861.0,93365.0,38.8,0.0,34.3,54.0,2.2300144001592104,66.9,1.79,18.7,9.3,3160.0,2.85,5.76,1.84,15.08,7.71,63.41,29.62
95446,Sonoma,4808.0,2452.0,88643.0,40.4,0.7,15.5,53.0,4.027135812528651,69.17,1.9,11.9,56.1,5263.0,3.33,7.18,1.41,20.74,8.13,61.66,14.7
95448,Sonoma,15868.0,6495.0,103048.0,44.6,1.3,27.7,45.3,3.4781584227982836,62.45,2.15,23.8,32.4,19753.0,4.82,5.29,1.86,24.34,7.54,60.82,1.93
95449,Mendocino,1828.0,593.0,80149.0,16.0,0.3,38.3,36.2,1.6863989535702288,41.65,2.22,29.0,5.4,1684.0,1.66,4.22,0.89,11.69,7.8,39.46,19.08
95450,Sonoma,215.0,99.0,77083.0,43.1,0.9,11.2,62.1,1.0647107369924282,74.75,1.71,9.1,2.9,456.0,4.39,7.46,1.54,22.64,7.58,56.57,21.74
95451,Lake,12793.0,4982.0,65417.0,18.8,0.6,37.5,43.4,3.86702563949741,72.44,2.15,22.7,47.8,12611.0,1.17,3.92,0.67,8.4,8.07,62.77,24.51
95452,Sonoma,1388.0,559.0,134293.0,75.2,11.0,8.7,35.8,3.6428355156125294,72.27,2.25,22.2,38.2,1345.0,6.99,9.07,1.93,29.21,7.4,72.27,2.48
95453,Lake,11888.0,4657.0,66775.0,23.9,1.2,13.8,44.3,4.001863709427935,74.53,2.1,23.3,54.7,12643.0,1.15,3.57,0.7,8.43,8.08,56.77,13.15
95454,Mendocino,1676.0,728.0,40053.0,5.8,1.7,10.3,55.4,0.8754687373538999,77.34,1.97,18.0,2.4,2500.0,0.92,3.4,0.52,6.45,7.97,61.13,13.15
95456,Mendocino,965.0,437.0,60972.0,64.4,2.5,12.3,50.0,3.5145260669691587,65.9,2.1,21.7,33.6,755.0,4.37,9.54,1.72,23.44,7.93,54.0,18.41
95457,Lake,3036.0,1419.0,52266.0,21.7,2.5,21.9,56.7,2.0412203288596382,76.32,2.05,11.6,7.7,4205.0,0.76,2.83,0.48,8.16,8.31,57.93,34.52
95458,Lake,3365.0,1457.0,49004.0,7.0,0.0,16.1,41.7,3.2809112157876537,72.61,1.97,23.1,26.6,2730.0,0.7,2.64,0.59,7.43,8.4,54.56,14.79
95459,Mendocino,718.0,328.0,66250.0,15.8,0.0,30.2,48.2,1.3609765531356006,60.67,2.23,26.5,3.9,550.0,2.55,4.36,2.55,21.28,7.71,58.23,16.01
95460,Mendocino,2144.0,1062.0,68478.0,40.4,1.8,5.6,60.8,3.342861804649192,76.84,1.74,8.9,28.3,2911.0,3.19,8.18,2.71,15.69,8.08,76.84,12.97
95461,Lake,3720.0,1319.0,81830.0,23.6,1.5,21.8,46.9,2.4336133554004498,71.34,2.46,32.6,11.4,4333.0,1.38,3.25,0.72,11.54,8.13,51.48,23.51
95462,Sonoma,1122.0,612.0,68333.0,38.5,1.6,10.4,62.6,4.335982696172475,80.39,1.97,6.0,76.4,1237.0,3.07,8.08,2.34,25.58,8.28,76.8,14.94
95463,Mendocino,14.0,7.0,,0.0,0.0,0.0,51.0,-0.6931471805599453,100.0,4.5,100.0,0.5,133.0,5.26,9.02,1.5,42.86,8.29,100.0,11.7
95464,Lake,2417.0,997.0,73157.0,16.0,2.6,29.0,42.9,5.49141399650995,63.79,2.18,28.3,242.6,2209.0,1.09,2.58,0.45,6.67,8.38,36.01,7.09
95465,Sonoma,1154.0,525.0,123650.0,53.0,3.6,12.1,47.7,2.3513752571634776,63.81,2.47,15.2,10.5,2334.0,4.71,8.65,2.27,26.32,7.87,59.62,8.94
95466,Mendocino,582.0,229.0,52614.0,49.3,0.0,19.4,61.2,0.8754687373538999,68.56,1.98,5.7,2.4,1423.0,1.97,4.92,0.98,12.96,8.02,55.02,2.05
95467,Lake,5721.0,2143.0,72292.0,25.9,0.3,12.9,49.9,5.345200952446887,85.49,2.1,26.9,209.6,6004.0,2.9,5.26,1.22,14.8,7.77,84.97,29.65
95468,Mendocino,1992.0,689.0,104429.0,38.2,0.0,28.0,40.5,2.4336133554004498,60.81,2.0,29.5,11.4,1441.0,2.15,5.97,1.73,8.41,8.05,56.17,23.35
95469,Mendocino,1503.0,618.0,66402.0,34.6,0.9,17.6,49.9,1.1631508098056809,67.48,2.25,14.7,3.2,1934.0,0.72,3.77,0.41,5.3,7.9,56.63,25.44
95470,Mendocino,6122.0,2182.0,66516.0,17.6,0.0,31.6,36.6,3.353406717825807,66.91,2.2,28.6,28.6,6559.0,1.28,4.48,0.81,7.96,7.73,56.1,13.5
95471,Sonoma,604.0,351.0,69046.0,42.7,4.1,13.2,60.5,5.363636832668679,71.79,1.79,19.7,213.5,193.0,1.55,3.11,1.55,0.0,8.82,71.79,12.74
95472,Sonoma,28588.0,11608.0,109775.0,50.2,2.5,14.0,50.9,5.074548619839908,72.02,2.18,25.1,159.9,25406.0,6.6,9.94,2.97,27.02,7.66,67.79,2.45
95476,Sonoma,35139.0,14996.0,108322.0,41.1,1.6,28.4,52.5,4.789988622980633,67.24,2.01,19.5,120.3,29255.0,5.21,7.47,1.99,22.87,7.5,60.04,1.52
95482,Mendocino,33396.0,11734.0,70063.0,21.4,3.3,32.5,39.2,3.713572066704308,56.2,1.84,30.6,41.0,29152.0,1.7,5.13,0.84,9.74,7.74,45.99,2.9
95485,Lake,2900.0,1203.0,84583.0,15.9,1.0,11.7,44.5,2.312535423847214,73.07,2.1,25.6,10.1,2734.0,0.55,2.52,0.33,4.82,8.04,55.69,5.94
95486,Sonoma,15.0,15.0,,60.0,0.0,0.0,,5.326904823399949,40.0,1.4,0.0,205.8,115.0,3.48,9.57,1.74,40.0,8.67,40.0,16.2
95488,Mendocino,309.0,220.0,,26.6,0.0,18.8,63.3,0.26236426446749106,100.0,1.39,3.2,1.3,186.0,2.69,3.76,1.08,11.11,8.16,94.09,18.2
95490,Mendocino,14627.0,5578.0,67069.0,23.0,1.6,22.7,42.9,2.6602595372658615,62.78,1.9,26.0,14.3,12721.0,1.01,4.37,0.73,7.32,8.12,54.98,10.41
95492,Sonoma,27455.0,9643.0,131022.0,34.9,1.8,32.6,42.4,6.306275286948016,75.02,2.33,36.8,548.0,24129.0,4.23,6.12,1.69,18.1,7.4,70.28,2.23
95493,Lake,91.0,34.0,97500.0,17.6,31.9,0.0,62.0,2.128231705849268,100.0,3.07,0.0,8.4,259.0,0.77,2.7,0.39,4.0,7.24,91.18,5.17
95494,Mendocino,169.0,80.0,,62.9,0.0,0.0,50.3,-0.5108256237659907,37.5,1.68,28.7,0.6,334.0,0.9,6.59,1.8,7.41,7.76,37.5,26.29
95497,Sonoma,1200.0,654.0,121731.0,72.1,4.3,2.5,70.0,3.349904087274605,95.11,1.88,0.0,28.5,604.0,10.76,8.61,2.48,37.14,7.15,95.11,38.97
95501,Humboldt,22972.0,9502.0,55076.0,33.6,5.5,14.4,39.5,6.9172104377528925,42.22,1.62,24.5,1009.5,17343.0,1.61,6.14,1.13,8.39,7.95,40.64,0.88
95503,Humboldt,24442.0,9976.0,76708.0,29.4,3.9,13.8,44.1,4.662495252607361,69.73,1.85,23.0,105.9,19801.0,1.58,6.08,1.36,8.11,7.91,61.43,9.48
95511,Humboldt,77.0,47.0,,0.0,0.0,0.0,70.2,-0.6931471805599453,100.0,3.38,0.0,0.5,188.0,0.0,2.13,0.0,0.0,9.22,100.0,17.85
95514,Humboldt,81.0,16.0,,30.6,0.0,0.0,46.5,-0.916290731874155,100.0,3.0,100.0,0.4,194.0,0.0,2.06,1.03,0.0,8.77,100.0,15.9
95519,Humboldt,18792.0,7550.0,66687.0,38.1,3.1,11.3,40.2,4.824305715904762,61.28,1.99,27.5,124.5,15520.0,2.27,7.13,1.9,11.12,7.95,55.02,6.68
95521,Humboldt,21684.0,8860.0,54324.0,45.0,2.3,14.9,29.2,4.76473475565943,36.69,1.66,19.3,117.3,13353.0,2.28,7.99,2.01,11.76,8.21,31.44,2.58
95524,Humboldt,1770.0,709.0,82697.0,54.4,0.0,8.1,46.1,4.23410650459726,79.97,2.15,29.9,69.0,1927.0,3.68,9.6,3.27,17.46,7.82,79.97,5.94
95525,Humboldt,1443.0,733.0,65250.0,36.6,2.3,6.4,56.7,1.9021075263969205,53.89,2.04,12.3,6.7,1847.0,1.73,5.52,1.41,11.81,8.16,45.57,14.67
95526,Humboldt,887.0,283.0,41563.0,14.4,0.3,10.6,40.8,1.1314021114911006,63.25,2.14,25.4,3.1,439.0,0.0,2.96,0.46,0.0,8.03,47.0,27.09
95527,Trinity,708.0,271.0,73125.0,19.1,0.0,0.0,43.0,0.6931471805599453,68.27,2.07,36.2,2.0,285.0,1.4,4.21,0.7,15.38,8.33,61.99,20.18
95528,Humboldt,1415.0,562.0,71250.0,23.1,0.0,6.1,49.0,1.6486586255873816,80.96,2.23,20.3,5.2,963.0,0.93,3.32,0.52,4.35,8.0,75.27,20.74
95531,Del Norte,22491.0,7691.0,66817.0,23.0,3.5,20.5,39.4,3.6402142821326553,67.77,2.02,30.7,38.1,17048.0,0.68,3.4,0.57,4.43,7.96,50.54,13.26
95536,Humboldt,3360.0,1299.0,66563.0,24.2,1.6,22.9,45.7,2.163323025660538,63.05,2.13,25.2,8.7,2955.0,0.88,4.16,0.88,4.91,7.82,61.51,12.4
95537,Humboldt,512.0,105.0,76116.0,17.5,0.0,0.0,26.0,7.739446268990141,33.33,3.52,0.0,2297.2,311.0,0.96,4.82,0.64,3.7,7.79,33.33,6.03
95540,Humboldt,14641.0,5696.0,62346.0,24.1,2.7,19.2,37.9,5.319589501823576,58.55,1.98,31.1,204.3,12460.0,1.22,4.87,0.89,6.32,7.95,55.3,0.88
95542,Humboldt,2831.0,1227.0,45049.0,20.6,0.3,9.4,47.6,1.7227665977411035,58.27,1.62,21.2,5.6,2162.0,1.34,3.47,0.46,10.53,8.21,55.58,6.6
95543,Del Norte,401.0,241.0,46620.0,27.0,0.0,11.7,61.7,0.4054651081081644,80.91,1.49,3.7,1.5,654.0,1.53,5.05,0.92,8.47,8.16,40.66,25.92
95545,Humboldt,335.0,75.0,,14.1,0.0,12.5,41.7,0.9555114450274363,81.33,2.25,24.0,2.6,152.0,0.66,2.63,1.97,0.0,8.37,81.33,20.94
95546,Humboldt,2436.0,755.0,52574.0,15.9,5.0,4.3,31.8,1.916922612182061,75.23,2.02,45.6,6.8,2208.0,0.36,4.12,0.32,1.94,7.04,51.39,12.56
95547,Humboldt,1144.0,457.0,85179.0,22.4,1.7,15.7,52.1,4.02535169073515,89.28,2.32,24.9,56.0,1405.0,1.14,4.98,1.0,5.13,7.93,80.53,6.2
95548,Del Norte,934.0,369.0,45139.0,18.3,1.4,10.2,53.3,1.33500106673234,76.15,2.0,24.7,3.8,1047.0,0.29,3.25,0.38,1.55,7.18,56.1,6.9
95549,Humboldt,1090.0,362.0,89583.0,40.1,0.6,4.1,34.7,1.308332819650179,76.24,2.88,29.8,3.7,857.0,3.15,7.23,3.03,18.42,8.06,68.78,22.08
95550,Humboldt,206.0,90.0,101167.0,41.8,0.0,0.5,28.9,-0.5108256237659907,28.89,2.06,10.0,0.6,293.0,1.02,4.1,0.0,5.71,7.56,28.89,24.65
95551,Humboldt,1870.0,657.0,73472.0,34.5,1.4,13.5,35.6,2.631888840136646,46.27,2.36,30.0,13.9,1428.0,1.33,4.9,1.12,6.85,7.76,45.21,4.85
95552,Trinity,433.0,225.0,21007.0,13.6,0.0,2.8,61.7,-1.2039728043259361,59.11,1.87,6.2,0.3,399.0,0.0,2.26,0.5,0.0,8.19,48.0,49.67
95553,Humboldt,734.0,355.0,41650.0,20.6,0.0,11.3,34.8,1.547562508716013,84.79,1.95,6.2,4.7,856.0,0.82,3.74,0.35,6.67,8.01,65.63,6.37
95554,Humboldt,352.0,148.0,36964.0,17.9,0.0,9.4,38.8,0.9932517730102834,52.7,2.2,35.8,2.7,386.0,0.26,4.4,0.26,0.0,8.37,37.84,5.99
95555,Humboldt,349.0,137.0,43250.0,16.4,0.0,7.7,47.8,0.47000362924573563,52.55,1.39,16.8,1.6,258.0,1.16,5.81,0.78,5.0,8.03,38.69,5.4
95556,Humboldt,854.0,293.0,,42.6,0.0,1.1,41.4,0.8754687373538999,83.62,1.75,64.8,2.4,400.0,0.0,5.25,1.0,0.0,7.57,74.06,28.71
95558,Humboldt,244.0,132.0,51250.0,24.8,7.8,0.0,62.6,-0.6931471805599453,73.48,2.0,22.7,0.5,384.0,1.04,3.12,0.52,6.67,8.58,67.42,32.23
95559,Humboldt,0.0,0.0,,0.0,0.0,0.0,,,,,0.0,0.0,128.0,0.78,1.56,0.78,0.0,9.29,,8.38
95560,Humboldt,1350.0,643.0,,0.0,0.0,0.4,46.9,2.7212954278522306,51.94,1.99,17.0,15.2,1979.0,0.76,3.74,0.86,7.21,8.45,51.94,7.97
95562,Humboldt,3384.0,1383.0,45801.0,9.5,3.1,31.8,32.0,3.937690752176724,59.51,1.87,29.4,51.3,2784.0,0.79,3.63,0.32,5.98,8.27,54.74,13.2
95563,Trinity,584.0,169.0,46607.0,16.9,0.9,0.2,43.2,1.308332819650179,40.83,1.62,23.7,3.7,531.0,0.19,4.33,0.38,2.7,8.1,33.73,14.16
95564,Humboldt,477.0,197.0,69250.0,17.0,0.0,17.6,41.6,3.6000482404073204,36.04,2.32,13.2,36.6,408.0,2.21,3.92,1.72,20.0,8.29,36.04,1.94
95565,Humboldt,891.0,315.0,88281.0,24.5,0.0,11.4,36.6,2.312535423847214,49.84,2.32,21.9,10.1,749.0,0.27,5.87,0.4,1.59,7.91,48.89,18.09
95567,Del Norte,2349.0,876.0,84250.0,5.4,0.6,20.9,38.7,2.6026896854443837,82.08,2.22,30.4,13.5,1840.0,0.54,3.04,0.71,0.58,7.94,61.07,4.38
95568,Siskiyou,201.0,34.0,128125.0,24.8,29.4,28.4,35.9,-0.10536051565782628,73.53,2.34,14.7,0.9,115.0,0.0,3.48,0.0,0.0,9.04,55.88,48.11
95569,Humboldt,190.0,120.0,36250.0,12.1,0.5,2.6,50.6,0.1823215567939546,70.0,1.9,0.0,1.2,203.0,0.99,4.93,0.0,8.33,8.41,27.5,14.98
95570,Humboldt,2480.0,1092.0,72143.0,58.0,0.9,8.3,48.3,3.2771447329921766,69.6,2.04,24.7,26.5,2410.0,3.65,8.88,3.28,19.74,7.87,64.65,17.42
95571,Humboldt,112.0,48.0,,0.0,0.0,0.0,37.9,4.4796069630127455,0.0,2.0,0.0,88.2,218.0,0.46,5.05,2.29,0.0,8.41,0.0,12.87
95573,Humboldt,990.0,563.0,43576.0,29.2,0.0,5.6,61.2,1.1631508098056809,72.47,2.08,11.2,3.2,1616.0,1.24,4.89,1.05,10.14,7.76,61.63,6.78
95585,Mendocino,598.0,245.0,36349.0,19.1,3.2,5.9,44.6,1.410986973710262,53.88,1.53,22.4,4.1,394.0,0.76,2.54,0.0,11.76,8.53,52.65,5.12
95587,Mendocino,0.0,0.0,,0.0,0.0,0.0,,,,,0.0,0.0,171.0,0.58,2.34,1.17,0.0,8.66,,5.38
95589,Humboldt,1467.0,646.0,45074.0,13.4,0.6,12.1,48.5,1.0647107369924282,79.1,1.67,25.4,2.9,1324.0,0.98,4.38,0.76,8.54,8.34,79.1,15.53
